Code,Name,CompanyName,Pack,Mrp
8631,ADGRACE GLOW,ZENVITA,,
,10TAB,225,0,
8632,ADGRACE HAIR,ZENVITA,,
,10TAB,215,0,
8633,ADGRACE MAN,ZENVITA,,
,10TAB,209,0,
6338,ADGRACE-M,ZENVITA,,
,15TAB,280,0,
15981,ADICTION DEO  HAWAII,MANKIND OTC,1TAB,180
15982,ADICTION DEO  RIO,MANKIND OTC,100GM,180
16049,ADICTION DEO FRANCE,MANKIND OTC,1TAB,180
15983,ADICTION DEO SPAIN,MANKIND OTC,100GM,180
11991,ADIDAS DEO,ADIDAS,150ML,199
20836,ADIFF GEL,IPCA LABORAT,15GM,189
37289,ADILAN SR TAB,ALBERT,10TAB,0
18571,ADILIP 135 TAB,INTAS PH,10TAB,222
18973,ADILIP 45 TAB,INTAS PH,10TAB,106.5
15644,ADIZA TAB,LUPIN,10TAB,0
20128,ADIZA TAB,ABBOTT INDIA,10TAB,0
21040,ADLENE 0.1% GEL,TALENT IND,15GM,149
27518,ADLIV  FORTE CAP,ALBERT,10CAP,70.17
16927,ADLIV 200ML SYP,ALBERT,200ML,141.47
30942,ADLIV DROP 60ML,ALBERT,60ML,78.41
28210,ADMATE 400MG TAB,RLV LIFE,10TAB,520
13607,ADMENTA 10 TAB,SUN PHARMA,10TAB,210
13608,ADMENTA 5 TAB,SUN PHARMA,10TAB,122
23877,ADMOL 1GM SR,KEPLER,10TAB,50
22551,ADMOL 250 DT,KEPLER,10TAB,25
22552,ADMOL 650 TAB,KEPLER,10TAB,22.4
22553,ADMOL DROPS,KEPLER,30ML,60.14
29997,ADMOL JR 125 DT,KEPLER,10TAB,19.25
22554,ADMOL SUSP 120MG,KEPLER,60ML,39.65
22555,ADMOL SUSP 250MG,KEPLER,60ML,44.35
36878,ADMOXY DUO DRY SYP,NRI,30ML,60.48
24203,ADNURVE SR TAB,ADONIS,10TAB,256
30827,ADOCLEAR HQ CREAM,ADONIS,50ML,2992
36226,ADOCLEAR HQ SERUM,ADONIS,30ML,2290
30856,ADOCLEAR VIT-C SERUM 20ML,ADONIS,20ML,1313.13
28494,ADONIA CREAM 100GM,UNIMARCK,100GM,0
17937,ADRAK-TULSI COUGH SYP 100ML,BASIC AY,100ML,80
29952,ADRENOR INJ,SAMARTH,2ML,80.5
20015,ADRIL LOTION 18% 100ML,APPLE THERAP,100ML,236
26073,ADTROL K2 TAB,WANBURY,10TAB,246
26074,ADTROL PLUS CAP,WANBURY,15CAP,345
31915,ADTROL XT TAB,WANBURY,15TAB,332.9
21306,ADULT DIAPERS [DIGNITTY,DIGNITY,LARGE,557
21305,ADULT DIAPERS DIGNITY,DIGNITY,1TAB,557
21307,ADULT DIAPERS XL,DIGNITY,XL,557
37472,ADVASTAT ASP 10TAB,FUSION HEALT,10TAB,99
16959,ADVASTAT CV 10,FUSION HEALT,10TAB,191
37471,ADVASTAT F TAB,FUSION HEALT,10TAB,197
37467,ADVASTAT GOLD 10,FUSION HEALT,10CAP,204
32883,ADVENT 457 DT TAB,CIPLA,6TAB,297.68
14235,ADVENT 625 TAB*,CIPLA,10TAB,204.84
10192,ADVENT DROP,CIPLA,10ML,128.01
8131,ADVENT FORTE SYP 30ML,CIPLA,30ML,213.11
17092,ADVENT FORTE SYP 60ML,CIPLA,60ML,289.88
8132,ADVENT SYP,CIPLA,30ML,67.87
36211,ADVENT SYP  228.5,CIPLA,60ML,135.07
20121,ADVOG 0.2 TAB,ERIS PHA,10TAB,100.06
18763,ADVOG 0.3 TAB,ERIS PHA,10TAB,145.07
19307,ADVOG M 0.3 TAB,ERIS PHA,10TAB,125.51
23268,ADVOG M 02,ERIS PHA,10TAB,0
13393,ADVOG M 3 FORTE TAB SR,ERIS PHA,10TAB,0
15523,ADYCRACK CREAM,LABORATE,25GM,60
21816,ADZCLAV 625,ADZO,10TAB,200.4
21806,ADZO AP,ADZO,10TAB,84
21817,ADZOCEF LB,ADZO,10TAB,140
21808,ADZOCIN 500,ADZO,10TAB,70
21822,ADZOSPAS M,ADZO,10TAB,90
21813,ADZOVIT,ADZO,10TAB,100
21818,ADZOVIT SYP,ADZO,200ML,120
21814,ADZOZYME SYP,ADZO,200ML,96
11997,AER CAR COMBI TWIST,GODREJ H,1S,379
11999,AER CAR PER COMBI,GODREJ H,1S,299
12000,AER MATIC COMBI,GODREJ H,1PCS,569
12002,AER POCKET,GODREJ H,1S,55
24290,AER POCKET BERRY,GODREJ H,1PCS,60
22481,AER POCKET FLORAL,GODREJ H,10GM,60
22482,AER POCKET FRESH,GODREJ H,10GM,60
22483,AER POCKET SEABREEZ,GODREJ H,10GM,55
24291,AER POWER POCKET,GODREJ H,1,55
27773,AER POWER POCKET BERRYRUSH 10GM,GODREJ H,10GM,60
27774,AER POWER POCKET FLORAL DELIGHT 10GM,GODREJ H,10GM,60
27775,AER POWER POCKET FRESH BLOSSOM 10GM,GODREJ H,10GM,60
27776,AER POWER POCKET LAVENDER BLOOM 10GM,GODREJ H,10GM,60
27777,AER POWER POCKET SEABREEZE 10GM,GODREJ H,10GM,60
27778,AER POWER POCKET TANGY DELIGHT 10GM,GODREJ H,10GM,60
12004,AER R- FRESHNER,GODREJ H,1S,149
28032,AER SMARTMATIC,GODREJ H,225ML,859
24283,AER SPRAY COOL SURF BLUE 220ML,GODREJ H,220ML,169
15882,AER SPRAY FRESHLUSH GREEN 220ML,GODREJ H,220ML,169
24284,AER SPRAY MONSOON,GODREJ H,240ML,169
28708,AER SPRAY MORING MISTY 240ML,GODREJ H,240ML,169
24285,AER SPRAY MORNING MISTY 220ML,GODREJ H,220ML,169
24286,AER SPRAY MUSKAFTER SMOKE 220ML,GODREJ H,220ML,169
24287,AER SPRAY PETALCRUSH PINK 220ML,GODREJ H,220ML,169
24288,AER SPRAY PREMIUM,GODREJ H,1,179
24289,AER SPRAY VIOLET VALLEY 220ML,GODREJ H,220ML,169
8910,AEROCORT FORTE ROTACAP,CIPLA,30CAP,115.13
8134,AEROCORT INHALER,CIPLA,200MDI,301.14
8564,AEROCORT ROTACAP,CIPLA,60CAP,125.78
16787,AERODIL EXPT SYP 100ML,ZYDUS CA,100ML,98
18049,AERODIL LS SYP,ZYDUS CA,100ML,90
24146,AEROMIST ADULT,SURGICAL,1PCS,520
24018,AEROMIST CHILD,SURGICAL,1PCS,520
26156,AEROMONT-B TAB,ARISTO,10TAB,107.5
1806,AF-150 TAB,SYSTOPIC,1TAB,12.8
6057,AF-200 TAB,SYSTOPIC,1TAB,16
5248,AF-300 TAB,SYSTOPIC,1TAB,42
3032,AF-400 TAB,SYSTOPIC,1TAB,28.7
3857,AF-50 TAB,SYSTOPIC,4TAB,26.06
19112,AF-C DUSTING POWDER,SYSTOPIC,100GM,104
6432,AF-K LOTION,SYSTOPIC,100ML,224
35515,AF-K LOTION 60ML,SYSTOPIC,60ML,139
2103,AF-KIT TAB,SYSTOPIC,4TAB,115
9595,AF-O2 KIT,SYSTOPIC,10TAB,80
14196,AFDURA,SUN PHARMA,10TAB,360
33721,AFFEL TAB,SIGLAPPHARMA,10TAB,105
34347,AFFOBIS 1.25TAB,MEDICAMEN,10TAB,32
35216,AFFOBIS 10MG TAB,MEDICAMEN,10TAB,110
34348,AFFOBIS 2.5TAB,MEDICAMEN,10TAB,40.1
34349,AFFOBIS 5TAB,MEDICAMEN,10TAB,54.5
34350,AFFOBIS AM 2.5 TAB,MEDICAMEN,10TAB,67
34351,AFFOBIS AM 5TAB,MEDICAMEN,10TAB,79
34352,AFFOBIS T 2.5,MEDICAMEN,10TAB,115
34353,AFFOBIS T 5,MEDICAMEN,10TAB,130
34340,AFFODAPA 10MG TAB,MEDICAMEN,10TAB,155
34339,AFFODAPA 5MG TAB,MEDICAMEN,10TAB,105
37115,AFFODAPA GM 1,MEDICAMEN,10TAB,150
37116,AFFODAPA GM 2,MEDICAMEN,10TAB,170
34341,AFFODAPA M10/100,MEDICAMEN,10TAB,119.5
34342,AFFODAPA M10/500,MEDICAMEN,10TAB,101.9
34344,AFFODAPA S 10/100TAB,MEDICAMEN,10TAB,220
34343,AFFODAPA S 5/50TAB,MEDICAMEN,10TAB,145
34346,AFFODAPA SM 1000TAB,MEDICAMEN,10TAB,231.5
34345,AFFODAPA SM 500TAB,MEDICAMEN,10TAB,219
34366,AFFOTEL 20MG,MEDICAMEN,15TAB,60.5
34367,AFFOTEL 40MG,MEDICAMEN,15TAB,109.5
34368,AFFOTEL AM 40MG,MEDICAMEN,15TAB,105
34374,AFFOTEL AMH 40,MEDICAMEN,10TAB,109
34371,AFFOTEL BETA,MEDICAMEN,10TAB,170
34372,AFFOTEL BETA 25MG,MEDICAMEN,10TAB,90
34370,AFFOTEL CT 40/12.5TAB,MEDICAMEN,15TAB,114
34369,AFFOTEL CT 40/6.25 TAB,MEDICAMEN,15TAB,113
34373,AFFOTEL H40/12.5,MEDICAMEN,15TAB,118
34375,AFFOTEL MLN 25MG,MEDICAMEN,10TAB,111.9
34376,AFFOTEL MLN 50MG,MEDICAMEN,10TAB,138.9
36217,AFILADA CLEANSING LOTION,SYSCUTIS,250ML,625
27238,AFLAB 2,Sundyota,10CAP,599.42
7741,AFOGATRAN 110 CAP,TORRENT,10CAP,356.25
7744,AFOGATRAN 150CAP,TORRENT,10CAP,398
20079,AFOGATRAN 75MG CAP,TORRENT,10CAP,291.55
32558,AFOGLIP 20MG  TAB*,TORRENT,30TAB,372.3
7777,AFOGLIP M 1000 TAB,TORRENT,15TAB,293.8
8549,AFOGLIP M 500TAB,TORRENT,15TAB,281
20442,AFPIN-CL CAPSULE,ZUVENTUS,10CAP,214
24004,AGARO TRIMMER MT 5001,OTHERS,1,1495
29942,AGEFLUX GEL 170ML,AEGIS PE,170ML,100
33867,AGELESS TAB,APEX PHA,10TAB,158.3
32327,AGENON TAB,PARNASA,10TAB,840
7685,AGNA 10000 CAP,DR REDDY,10CAP,310
7686,AGNA 25000 CAP,DR REDDY,10CAP,724.25
13711,AGOPREX TAB,SUN PHARMA,10TAB,163
32477,AGQ  BC TAB 30 PACK,SENECHIO,30TAB,0
32476,AGQ FORTE TAB,SENECHIO,10TAB,0
32475,AGQ PLUS TAB,SENECHIO,10TAB,0
34387,AGVIT CAP,LIFEZIA,10CAP,150
10872,AHAGLOW ACNE CONTROL MOISTURIZING GEL,TORRENT,50GM,647
10076,AHAGLOW ADVANCED FACE WASH 100GM,TORRENT,100GM,529.65
11126,AHAGLOW ADVANCED FACE WASH 200GM,TORRENT,200GM,746
11333,AHAGLOW ADVANCED FACE WASH 50GM,TORRENT,50GM,304.5
28405,AHAGLOW GENTLE SKIN CLEANSER 125ML,TORRENT,125ML,293
28406,AHAGLOW GENTLE SKIN CLEANSER 250ML,TORRENT,250ML,475
14008,AHAGLOW LOTION SPF 50,TORRENT,100ML,710
6245,AHAGLOW S FOAMING F/W,TORRENT,60ML,572.5
21840,AHAGLOW S FOAMING F/W 100ML,TORRENT,100ML,572.5
30324,AHAGLOW S SPRAY 100ML,TORRENT,100ML,743
24799,AHAGLOW S SPRAY 60ML,TORRENT,60ML,572.5
25473,AHAGLOW SKIN PROTECT GEL 60ML,TORRENT,60ML,978.55
14009,AHAGLOW SKIN REPAIR GEL 50GM,TORRENT,50GM,865
14007,AHAGLOW SPF 26 SUNSCREEN LOTION,TORRENT,100ML,599
22125,AIM 7 30 XR TAB,ERIS PHA,15TAB,142.02
14410,AIM7 60 XR TAB,ERIS PHA,15TAB,203.69
9572,AIR 120 TAB,SYSTOPIC,10TAB,53
9573,AIR 180 TAB,SYSTOPIC,10TAB,64
33905,AIR FZ,SYSTOPIC,6GM,290
13981,AIR-M TAB,SYSTOPIC,10TAB,69
7527,AIRTAB-FX,SYSTOPIC,10TAB,69
20522,AIRTEC FB 200 INSTACAP,GLENMARK,30CAP,0
29283,AIRTEC FB 200 MCG INHALE,GLENMARK,1,0
16479,AIRTEC FB 400 INSTACAP,GLENMARK,30CAP,222.43
20655,AIRTEC SF 250 INSTACAP,GLENMARK,30CAP,0
17477,AIRTEC SF INSTACAP,GLENMARK,30CAP,0
34818,AIRTROPIUM F CAP,ULTIMATE,15CAP,254
12006,AIRWICK GEL ROSE,GODREJ H,1,65
12010,AIRWICK MACHINE,GODREJ H,1,550
12013,AIRWICK REF,GODREJ H,1,299
30389,AIRWIN BF-200CAP,ULTIMATE,30CAP,184
34817,AIRWIN LB RESPUL 2ML,ULTIMATE,5 RESPULES,176
15146,AIRZ CAP 50MCG (1X30),GLENMARK,30CAP,588
22828,AIRZ F CAP,GLENMARK,30CAP,415
22972,AIRZ F DIGIHALER 120NDI,GLENMARK,1TAB,622
22425,AIRZ FF DPI CAP,GLENMARK,30CAP,585.5
23163,AIRZ-25F CAP 30S,GLENMARK,30CAP,418.5
20370,AIRZ-F ROTACAP,GLENMARK,30CAP,320
20217,AISA  TAB,APEX PHA,10TAB,0
14192,AJADUO 10MG/5MG TAB,LUPIN,10TAB,788
14191,AJADUO 25/5 MG,LUPIN,10TAB,861
30106,AJUBI BALM. 10GM,TECHNO P,10GM,40
28996,AJUBI TAB,TECHNO P,10TAB,24
33333,AKAIR LC TAB  1*10T,J.B.CHEM,10TAB,175.92
31298,AKCIT 500MG,AKCENT H,10TAB,810
30330,AKCUZ SYP 200ML,AKCENT H,200ML,256
16072,AKME-ENTOQUOL TAB,AKME BIO,20TAB,35.5
26025,AKNAY BAR  100 GM,CURATIO,100GM,271.5
27595,AKNAYBAR SOAP  1X75GM,CURATIO,75GM,210
14411,AKOSTOL TAB,CADILA H,10TAB,0
33391,AKSAM-400,AKCENT H,1*10,1198
29255,AKSICEF 500 TAB,AKSIGEN,6TAB,330
10749,AKT-2 TAB,LUPIN,10TAB,125.2
10572,AKT-3 TAB,LUPIN,2KIT,20.15
21472,AKT-4 TAB,LUPIN,4KIT,29.85
28948,AKURIT TAB,LUPIN,6TAB,22.3
10573,AKURIT-3 TAB,LUPIN,10TAB,75.6
10574,AKURIT-4 TAB,LUPIN,10TAB,99.8
24780,AL 89 45ML/120IN COMBO,OTHERS,45ML,89
24782,AL INSCT AD COIL,OTHERS,1,35
24785,AL INSECT FIK R199 FOURPUSH,OTHERS,30ML,199
24784,AL INSECT RFIPWRFAN3S,OTHERS,45ML,199
10722,AL-MITY PLUS TAB,LUPIN,15TAB,356
10723,AL-MITY-TAB,LUPIN,10TAB,210
21641,AL-SHAMS EYE DROP,SATYA PH,10ML,90
27760,AL5ZYME CAP,ALEMBIC,10TAB,132.4
16728,AL5ZYME LIQUID,ALEMBIC,100ML,215
20575,ALACOMA CAP*  1*15,SHREY NU,15CAP,300
35517,ALADRINE 2.5MG TAB,WATERLEY,60TAB,2880
27639,ALAFIN TAB,FOURRTS INDI,10TAB,249
34679,ALAMETH PN CAP,AUREATE,10CAP,269
37287,ALAMIN LIQUID,ALBERT,100ML,128.23
4752,ALAMIN M FORTE CAP,ALBERT,10CAP,134.68
30944,ALAMIN RX POWDER 10GM,ALBERT,10GM,54.16
37288,ALAMIN SE INJ,ALBERT,20ML,155
27519,ALAMIN SN INJ 200ML,ALBERT,200ML,594.05
26893,ALASPAN AG SYP 100ML,BAYER PHARMA,100ML,147.3
9669,ALASPAN AM TAB,BAYER PHARMA,10TAB,108.65
13339,ALASPAN SYP,BAYER PHARMA,100ML,165.5
9670,ALASPAN TAB,BAYER PHARMA,10TAB,147.8
28527,ALBEKTIN TAB,AEGIS PE,10TAB,125.3
27640,ALBUNIL TAB,FOURRTS INDI,10TAB,145
7192,ALBUTAMOL PLUS SYP,CENTAUR,100ML,59.5
4778,ALBUTAMOL PLUS TAB,CENTAUR,10`T,42
34454,ALBUZEST RENO  POWDER,ALNICHE,420GM,2190
37323,ALCAFT EYE DROP,MICRO,5ML,235
20610,ALCAREX EYE DROP,AJANTA,5ML,287
16940,ALCAREX KT EYE DROP 5ML,AJANTA,5ML,258
25374,ALCECOST P SYP ( ORANGE ),GENERIC,60 ML,66
26994,ALCECOST SP TAB,CIPLA GE,10TAB,115
10930,ALCOFIX,ALNICHE,2*15,355
33986,ALCOFIX GOLD,ALNICHE,10TAB,350
27729,ALCOHOL BREATH ANALYSER ECO,BECTON D,UNIT,3000
18035,ALCOHOL SWAB ( BD ) NEW,BECTON D,100UNITS,3
14197,ALCOLIV TAB,SUN PHARMA,10TAB,195
33957,ALCOTHIAM,UNIMERCY,10TAB,310
36439,ALCOTRUST TAB,Ponoogun,10TAB,412
7799,ALCROS 100 CAP,RANBAXY,10CAP,186.12
7800,ALCROS 200 CAP,RANBAXY,10CAP,247.74
35920,ALCROS SB 130MG CAP,RANBAXY,10CAP,250
25224,ALCROS SB 50MG CAP,RANBAXY,50MG,130
13813,ALD 3 SACHET,ALDE MED,1GM,28.98
8006,ALDACTONE 100 TAB,RPG LIFE,15TAB,232.1
8007,ALDACTONE 25 TAB,RPG LIFE,15TAB,36.6
8342,ALDACTONE 50 TAB*,RPG LIFE,15TAB,73.35
24527,ALDACTONE F 10TAB,RPG LIFE,10TAB,89.3
23732,ALDACTONE T5 TAB,RPG LIFE,15TAB,66.75
33162,ALDE PLUS TAB,HS ALDEM,10TAB,119
13792,ALDECEF 200 DT,ALDE MED,,159.3
16074,ALDEGESIC P TAB,ALKEM GE,15TAB,87
13814,ALDEPRAZ 40,ALDE MED,,58
13815,ALDEPRAZ DSR,ALDE MED,,110
13793,ALDEVIT CAP,ALDE MED,,89.99
13952,ALDEVIT DROP,ALDE MED,,63
13795,ALDEVIT GOLD CAP,ALDE MED,10CAP,182.6
13794,ALDEVIT SYP,ALDE MED,200ML,120
13816,ALDEZOLE SYP,ALDE MED,,16.8
13817,ALDEZOLE TAB,ALDE MED,,9.45
31117,ALDIGESIC P TAB,ALKEM GE,15TAB,110
37536,ALDIGESIC SP TAB,ALKEM GE,10TAB,120
19305,ALDONIL 50MG TAB,ZYDUS CA,10TAB,182.5
15147,ALDONIL OD TAB  10S,ZYDUS CA,10TAB,309.85
19533,ALDONIL PLUS TABLET,ZYDUS CA,10TAB,339.05
32262,ALDOPAM 500MG 2ML,SAMARTH,2ML,204.28
31066,ALDOSMIN 1000MG TAB,RANBAXY,10TAB,260
27837,ALDOSMIN 500TAB,RANBAXY,10TAB,150
30295,ALDROSIS TAB,MAVERICK,1TAB,199
27543,ALDRY  LOTION  100ML,CURATIO,100ML,360
26039,ALDRY LOTION 150GM,CURATIO,150GM,467
28382,ALENSOL-D-800 TAB,MEDSOL I,4TAB,275
37222,ALERFIX  TAB,ERIS PHA,10TAB,57.44
10973,ALERFIX TOTAL TAB,ERIS PHA,15TAB,316.45
20676,ALERFIX-M TABLET,ERIS PHA,15TAB,252.19
5300,ALERFLO NASAL SPRAY 27.5MCG,DR REDDY,6GM,390.5
17886,ALERID D TAB,CIPLA,10TAB,63.76
8223,ALERID SYP 30ML*,CIPLA,30ML,22.17
16699,ALERID SYP 60ML*,CIPLA,60ML,44.35
8135,ALERID TAB*,CIPLA,10TAB,21.05
34946,ALEVO-500MG,ALKEM,10TAB,100.69
36232,ALEX BL SYP,GLENMARK,100ML,141
8614,ALEX COUGH LOZENGES,GLENMARK,10LOZENGES,118
7890,ALEX DROPS,GLENMARK,15ML,74.5
7891,ALEX JUNIOR SYP,GLENMARK,60ML,104
11452,ALEX KIDZO SYP,GLENMARK,60ML,67
13888,ALEX L SYP,GLENMARK,100ML,138
35298,ALEX LS SYP,GLENMARK,100ML,129
7884,ALEX P  DROP,GLENMARK,15ML,80
7889,ALEX P SYP,GLENMARK,60ML,107
9222,ALEX SF LOZENGES,GLENMARK,10TAB,121
7888,ALEX SF SYP,GLENMARK,100ML,141
7892,ALEX SYRUP,GLENMARK,100ML,141
8003,ALEX+ PAEDIATRIC DROP,GLENMARK,15ML,74.5
20202,ALFA GPC PASTILLES,INTAS PH,10TAB,0
19295,ALFA GPC TABLET,INTAS PH,10TAB,830.5
35355,ALFA REOSTIN CAP,CONVINA,10CAP,220
34464,ALFABET PF 10ML,HIS EYE,10ML,554
32970,ALFACAL TAB,MACLEODS,10TAB,108.9
23501,ALFAKIM  250,RANABXY GENR,2ML,42.6
23502,ALFAKIM 500 INJ.,RANABXY GENR,2ML,113.73
18138,ALFALOG TAB  10,RPG LIFE,10TAB,0
9937,ALFAMAXICAL NF CAP,MANKIND,10CAP,143
14412,ALFENCE TAB,RANBAXY,1TAB,0
13796,ALFER SYP,ALDE MED,150ML,99.99
13797,ALFER TAB,ALDE MED,10TAB,90
2893,ALFOO 10MG TAB,DR REDDY,30TAB,756.5
31153,ALFOO D CAP,DR REDDY,10CAP,358.3
18821,ALFUGRESS TABLET,LA RENON,10TAB,125
19953,ALFUGRESS-D  TABLET,LA RENON,10TAB,245
8294,ALFUSIN D,CIPLA,15TAB,543.04
35778,ALFUSIN T 2.5MG TAB,CIPLA,10TAB,310
35489,ALFUSIN T 5MG TAB,CIPLA,10 TAB,350
8295,ALFUSIN TAB,CIPLA,15TAB,328.53
31001,ALGIC DROP,SUNWAYS,5ML,0
31002,ALGIC PLUS EYE DROP,SUNWAYS,5ML,112
31942,ALGIDUO SUSP 150ML,TORRENT,150ML,155
15957,ALITE  SOAP,LEEFORD,1TAB,65
31419,ALIVHER TAB,AKUMENTIS,10TAB,236.48
20571,ALIZAP 30MG TAB,BIOCON,10TAB,0
31121,ALKACIP SYP 100ML,CIPLA GE,100ML,84.7
16111,ALKACITRAL LIQUID,ALEMBIC,100ML,122.45
29907,ALKAPAC SYRUP CARDAMOM,MSN LABO,100ML,192.2
25140,ALKASHOT B6 SYP 200ML,CORONA REMID,200ML,211.75
35287,ALKASHOT CP SYP,CORONA REMID,450ML,329
263,ALKASOL P,STADMAD,60ML,45.5
261,ALKASOL SYP 100ML,STADMAD,100ML,143
21830,ALKASOL SYP 200ML,STADMAD,200ML,244
262,ALKASOL SYP 450ML,STADMAD,450ML,371
15199,ALKASOL SYP SF 1S,STADMAD,60ML,0
32965,ALKASTON 450ML,IPCA LABORAT,450ML,323.8
19612,ALKASTON B-6 SYRUP,IPCA LABORAT,200ML,229.55
31965,ALKASTON INSTA SACHET,IPCA LABORAT,1SACHET,21.85
32964,ALKASTON ORAL  SUSP 450ML,IPCA LABORAT,450ML,0
32963,ALKASTON TAB,IPCA LABORAT,10TAB,95.5
25375,ALKAZAR SYP 100 ML,GENERIC,100 ML,75
19132,ALKEPIN ODT 100MG TAB,ALKEM,10TAB,94.64
20068,ALKEPIN ODT 12.5MG TABLET,ALKEM,10TAB,31.5
34947,ALKEPIN ODT 200MG,ALKEM,10TAB,253
34308,ALKEPIN ODT 25MG,ALKEM,10TAB,31.14
19311,ALKEPIN ODT 50MG TABLET,ALKEM,10TAB,58.13
31421,ALL 9 TAB,AKUMENTIS,10TAB,235.5
29337,ALL 9-NVP TAB,AKUMENTIS,10 TAB,172
27726,ALL OUT 95  120IN COMBO 45ML,BRILLON,45ML,95
17531,ALL OUT COMBI POWER SLIDER,BRILLON,.,89
12015,ALL OUT COMBIPACK,BRILLON,1,85
27725,ALL OUT FLORAL 45ML,BRILLON,45ML,77
12017,ALL OUT REFILL,BRILLON,1S,72
15893,ALL OUT ULTRA FAN REFILL,BRILLON,1TAB,90.5
25427,ALL OUT ULTRA MACHAINE + REFIL,BRILLON,1 PCS,0
17532,ALL OUT ULTRA REFFIL (SINGLE),BRILLON,45ML,80
15894,ALL OUT ULTRA REFIL B2GL,BRILLON,1TAB,150
16905,ALL9 D CAP 10`,AKUMENTIS,10CAP,244.18
24619,ALLAY-D 10TAB,SANSTUTI PHR,10TAB,195
4648,ALLEGRA 120 TAB,AVENTIS,10TAB,240.68
4649,ALLEGRA 180 TAB,AVENTIS,10TAB,275.11
4661,ALLEGRA 30 TAB,AVENTIS,10TAB,52.8
32228,ALLEGRA DUO NASAL SPRAY 70MD,AVENTIS,70MD,481
5755,ALLEGRA M TAB,AVENTIS,10TAB,265.62
20037,ALLEGRA NASAL SPRAY,AVENTIS,120MDI,436
4662,ALLEGRA SYP,AVENTIS,100ML,228.41
5932,ALLENIL TAB,TORRENT,10TAB,74
27417,ALLERBIO CAPULE,FOURRTS INDI,10CAP,285
34826,ALLERBIO DRY POWDER,FOURRTS INDI,60ML,399
21979,ALLERBIO SACHET  1GM,FOURRTS INDI,1GM,38
48,ALLERCET 10 TAB,MICRO,10TAB,18.81
3005,ALLERCET COLD TAB,MICRO,10TAB,84
53,ALLERCET DC TAB,MICRO,10TAB,80
1961,ALLERCET L TAB,MICRO,10TAB,59
37295,ALLERCET M SYRUP 60ML,MICRO,60ML,111
33927,ALLERCET M TAB,MICRO,10TAB,164
37296,ALLERCET-FX TAB,MICRO,10TAB,180
36264,ALLERCOOL EYE DROP,OPTHO RE,5ML,0
13972,ALLERFREE,UNIMARCK,10TAB,46.2
14132,ALLERFREE SYP,UNIMARCK,60ML,69
32236,ALLEVION EYE DROP 5ML,AICE HEALTH,5ML,170
37320,ALLEVION MAX E/D,AICE HEALTH,5ML,280
32346,ALLEXA - M,HEALTHWAY,10TAB,199
5719,ALLKLEAR 90GMS,TABLET I,GM,174
27336,ALLOUT 95 45ML,BRILLON,45ML,95
22126,ALLSTAR REUSABLE PEN,AVENTIS,1PEN,1050
20958,ALLSUTH LOTION 100ML,IPCA LABORAT,100ML,256.45
25219,ALLWELLZ 200GM VANILLA,WELLESTA,200GM,300
23117,ALLWELLZ PL 400GM,WELLESTA,400GM,575
29909,ALMOTAN 12.5 TAB,MSN LABO,4TAB,403.6
6274,ALMOTAN 6.25,MSN LABO,10TAB,44
16075,ALMOX 250 CAP,ALKEM GE,15CAP,40.94
16076,ALMOX 250DT,ALKEM GE,10TAB,63
33738,ALMOX 500 CAP,ALKEM GE,15 CAP,123.48
28508,ALOATM 5% SOLUTION,INTAS PH,60ML,775
18230,ALOE AMLA 50-50 JUICE 1L,SC JOHNSON,1LITRE,284
26222,ALOE AMLA 50-50 JUICE 500ML,BASIC AY,500ML,155
27722,ALOEKIN CREAM 50GM,ZYDUS CA,50GM,140
27723,ALOEKIN LOTION 100ML,ZYDUS CA,100ML,190
22118,ALOEVERA FACE & BODY,NIVEA,,
,200GM,165,0,
22119,ALOEVERA FACE & BODY 100GM,NIVEA,,
,100GM,85,0,
22120,ALOEVERA FAIRNESS GEL,KUDOS AY,100GM,125
11078,ALOEVERA GEL,KUDOS AY,100GM,125
23430,ALOEVERA GOLD JUICE 1L,KUDOS AY,1LTR,270
23431,ALOEVERA JUICE LITCHI 1L,KUDOS AY,1LITRE,250
17743,ALOEVERA JUICE SF 1L,NIVEA,,
,1LITRE,360,0,
13055,ALOGRACE BAR,MANKIND,75GM,170
9791,ALOGRACE CREAM,MANKIND,50GM,190
37465,ALOJA 12.5/500MG TAB,INDOCO R,10TAB,96.25
23260,ALOJA 25 TAB,INDOCO R,10TAB,149.5
7737,ALONURISH MOISTURING CREAM,ELDER,75 GM,470
28938,ALORIV SOAP 75GM,EAST AFR,75GM,0
26356,ALORTI M TAB,MOHRISH,10TAB,161
26357,ALORTI TAB,MOHRISH,10TAB,64
17829,ALOVERA JUICE  1LTR,KUDOS AY,1LTR,270
5231,ALPECIN CAFFEINE LIQUID,ZYDUS CA,200ML,1195
5230,ALPECIN SHAMPOO 250ML,ZYDUS CA,250ML,895
35664,ALPHA KD,Himeros,10TAB,390
18129,ALPHACEPT 8,LUPIN,15TAB,481.55
32072,ALPHACEPT D8 TAB,LUPIN,10TAB,497.95
31823,ALPHADOC TAB,DOCXIS,10TAB,390
18668,ALPHADOL 0.25MG CAP,MANKIND,10CAP,119.9
203,ALPHADOL 0.5,MANKIND,10TAB,126.44
26369,ALPHADOL C CAP,MANKIND,10TAB,123.6
7276,ALPHADOPA  L TAB,WOCKHARD,10TAB,140.1
6488,ALPHADOPA 500 TAB,WOCKHARD,10TAB,175
